"WORKYEAR","LastDateBroodReduc","FirstDateBroodReduc","NIDO","DateInitial","HatchAsync","AGEHEMB","ANILLOHEMB","AGEMACH","ANILLOMACH","CoupleExpLocal","ESTECLOS1","HatchRank","HatchCat","HatchingRoundRank","HatchingCatRank","PROPORTIONALRANK","LayingCatRank","LayingRoundRank","LayRank","CONFIRMHEMB","Start_time","Stop_time","BroodReduction.x","BroodReduction.y","BroodReduction","Time","DATE","Event","Gap","DateForPropRank","Time0","Ndays","CountingPropRank"
1996,"1996-05-25","1996-05-25","96-519",1996-03-26,5,NA,"B728",NA,"B729",NA,1996-03-21,0.393004996431121,2,0.4,3,0.567296326,4,0.4,0.437869822485207,"t",21,28,0,0,0,5,1996-04-23,0,4,1996-04-16,4,45,0.378151260504202
1996,"1996-05-25","1996-05-25","96-519",1996-03-26,5,NA,"B728",NA,"B729",NA,1996-03-21,0.393004996431121,2,0.4,3,0.567296326,4,0.4,0.437869822485207,"t",28,35,0,0,0,6,1996-04-30,0,5,1996-04-23,5,52,0.436974789915966
1996,"1996-05-25","1996-05-25","96-519",1996-03-26,5,NA,"B728",NA,"B729",NA,1996-03-21,0.393004996431121,2,0.4,3,0.567296326,4,0.4,0.437869822485207,"t",35,42,0,0,0,7,1996-05-07,0,6,1996-04-30,6,59,0.495798319327731
1996,"1996-05-25","1996-05-25","96-519",1996-03-26,5,NA,"B728",NA,"B729",NA,1996-03-21,0.393004996431121,2,0.4,3,0.567296326,4,0.4,0.437869822485207,"t",42,49,0,0,0,8,1996-05-14,0,7,1996-05-07,7,66,0.554621848739496
1996,"1996-05-25","1996-05-25","96-519",1996-03-26,5,NA,"B728",NA,"B729",NA,1996-03-21,0.393004996431121,2,0.4,3,0.567296326,4,0.4,0.437869822485207,"t",49,56,0,0,0,9,1996-05-21,0,8,1996-05-14,8,73,0.613445378151261
1996,"1996-05-25","1996-05-25","96-519",1996-03-26,5,NA,"B728",NA,"B729",NA,1996-03-21,0.393004996431121,2,0.4,3,0.567296326,4,0.4,0.437869822485207,"t",56,60,0,0,0,10,1996-05-25,0,9,1996-05-18,9,77,0.647058823529412
1993,"1993-06-22","1993-06-22","93-481",1993-04-23,3,5,"A107",NA,"B742",1,1993-04-20,0.316916488222698,2,0.3,1,0.447606713,4,0.4,0.369426751592357,"t",0,7,0,0,0,2,1993-04-30,0,1,1993-04-23,1,47,0.3671875
1993,"1993-06-22","1993-06-22","93-481",1993-04-23,3,5,"A107",NA,"B742",1,1993-04-20,0.316916488222698,2,0.3,1,0.447606713,4,0.4,0.369426751592357,"t",7,14,0,0,0,3,1993-05-07,0,2,1993-04-30,2,54,0.421875
1993,"1993-06-22","1993-06-22","93-481",1993-04-23,3,5,"A107",NA,"B742",1,1993-04-20,0.316916488222698,2,0.3,1,0.447606713,4,0.4,0.369426751592357,"t",14,21,0,0,0,4,1993-05-14,0,3,1993-05-07,3,61,0.4765625
1993,"1993-06-22","1993-06-22","93-481",1993-04-23,3,5,"A107",NA,"B742",1,1993-04-20,0.316916488222698,2,0.3,1,0.447606713,4,0.4,0.369426751592357,"t",21,28,0,0,0,5,1993-05-21,0,4,1993-05-14,4,68,0.53125
1993,"1993-06-22","1993-06-22","93-481",1993-04-23,3,5,"A107",NA,"B742",1,1993-04-20,0.316916488222698,2,0.3,1,0.447606713,4,0.4,0.369426751592357,"t",28,35,0,0,0,6,1993-05-28,0,5,1993-05-21,5,75,0.5859375
1993,"1993-06-22","1993-06-22","93-481",1993-04-23,3,5,"A107",NA,"B742",1,1993-04-20,0.316916488222698,2,0.3,1,0.447606713,4,0.4,0.369426751592357,"t",35,42,0,0,0,7,1993-06-04,0,6,1993-05-28,6,82,0.640625
1993,"1993-06-22","1993-06-22","93-481",1993-04-23,3,5,"A107",NA,"B742",1,1993-04-20,0.316916488222698,2,0.3,1,0.447606713,4,0.4,0.369426751592357,"t",42,49,0,0,0,8,1993-06-11,0,7,1993-06-04,7,89,0.6953125
1993,"1993-06-22","1993-06-22","93-481",1993-04-23,3,5,"A107",NA,"B742",1,1993-04-20,0.316916488222698,2,0.3,1,0.447606713,4,0.4,0.369426751592357,"t",49,56,0,0,0,9,1993-06-18,0,8,1993-06-11,8,96,0.75
1993,"1993-06-22","1993-06-22","93-481",1993-04-23,3,5,"A107",NA,"B742",1,1993-04-20,0.316916488222698,2,0.3,1,0.447606713,4,0.4,0.369426751592357,"t",56,60,0,0,0,10,1993-06-22,0,9,1993-06-15,9,100,0.78125
1993,"1993-07-16","1993-06-30","93-722",1993-05-17,6,NA,"SA",NA,"B748",NA,1993-05-11,0.318415417558887,3,0.3,1,0.750323415,4,0.5,0.522292993630573,"t",0,7,0,0,0,2,1993-05-24,0,1,1993-05-17,1,71,0.5546875
1993,"1993-07-16","1993-06-30","93-722",1993-05-17,6,NA,"SA",NA,"B748",NA,1993-05-11,0.318415417558887,3,0.3,1,0.750323415,4,0.5,0.522292993630573,"t",7,14,0,0,0,3,1993-05-31,0,2,1993-05-24,2,78,0.609375
1993,"1993-07-16","1993-06-30","93-722",1993-05-17,6,NA,"SA",NA,"B748",NA,1993-05-11,0.318415417558887,3,0.3,1,0.750323415,4,0.5,0.522292993630573,"t",14,21,0,0,0,4,1993-06-07,0,3,1993-05-31,3,85,0.6640625
1993,"1993-07-16","1993-06-30","93-722",1993-05-17,6,NA,"SA",NA,"B748",NA,1993-05-11,0.318415417558887,3,0.3,1,0.750323415,4,0.5,0.522292993630573,"t",21,28,0,0,0,5,1993-06-14,0,4,1993-06-07,4,92,0.71875
1993,"1993-07-16","1993-06-30","93-722",1993-05-17,6,NA,"SA",NA,"B748",NA,1993-05-11,0.318415417558887,3,0.3,1,0.750323415,4,0.5,0.522292993630573,"t",28,35,0,0,0,6,1993-06-21,0,5,1993-06-14,5,99,0.7734375
1993,"1993-07-16","1993-06-30","93-722",1993-05-17,6,NA,"SA",NA,"B748",NA,1993-05-11,0.318415417558887,3,0.3,1,0.750323415,4,0.5,0.522292993630573,"t",35,42,0,0,0,7,1993-06-28,0,6,1993-06-21,6,106,0.828125
1993,"1993-07-16","1993-06-30","93-722",1993-05-17,6,NA,"SA",NA,"B748",NA,1993-05-11,0.318415417558887,3,0.3,1,0.750323415,4,0.5,0.522292993630573,"t",42,49,0,1,1,8,1993-07-05,0,7,1993-06-28,7,113,0.8828125
1993,"1993-07-16","1993-06-30","93-722",1993-05-17,6,NA,"SA",NA,"B748",NA,1993-05-11,0.318415417558887,3,0.3,1,0.750323415,4,0.5,0.522292993630573,"t",49,56,0,NA,0,9,1993-07-12,1,1,1993-07-05,8,120,0.9375
1993,"1993-07-16","1993-06-30","93-722",1993-05-17,6,NA,"SA",NA,"B748",NA,1993-05-11,0.318415417558887,3,0.3,1,0.750323415,4,0.5,0.522292993630573,"t",56,60,1,NA,1,10,1993-07-16,1,2,1993-07-09,9,124,0.96875
1994,"1994-06-25","1994-06-25","94-1008",1994-04-26,3,NA,"C815",NA,"B751",NA,1994-04-23,0.343183440399714,2,0.3,1,0.558139563,4,0.4,0.401098901098901,"t",0,7,0,0,0,2,1994-05-03,0,1,1994-04-26,1,45,0.365853658536585
1994,"1994-06-25","1994-06-25","94-1008",1994-04-26,3,NA,"C815",NA,"B751",NA,1994-04-23,0.343183440399714,2,0.3,1,0.558139563,4,0.4,0.401098901098901,"t",7,14,0,0,0,3,1994-05-10,0,2,1994-05-03,2,52,0.422764227642276
1994,"1994-06-25","1994-06-25","94-1008",1994-04-26,3,NA,"C815",NA,"B751",NA,1994-04-23,0.343183440399714,2,0.3,1,0.558139563,4,0.4,0.401098901098901,"t",14,21,0,0,0,4,1994-05-17,0,3,1994-05-10,3,59,0.479674796747967
1994,"1994-06-25","1994-06-25","94-1008",1994-04-26,3,NA,"C815",NA,"B751",NA,1994-04-23,0.343183440399714,2,0.3,1,0.558139563,4,0.4,0.401098901098901,"t",21,28,0,0,0,5,1994-05-24,0,4,1994-05-17,4,66,0.536585365853659
1994,"1994-06-25","1994-06-25","94-1008",1994-04-26,3,NA,"C815",NA,"B751",NA,1994-04-23,0.343183440399714,2,0.3,1,0.558139563,4,0.4,0.401098901098901,"t",28,35,0,0,0,6,1994-05-31,0,5,1994-05-24,5,73,0.59349593495935
1994,"1994-06-25","1994-06-25","94-1008",1994-04-26,3,NA,"C815",NA,"B751",NA,1994-04-23,0.343183440399714,2,0.3,1,0.558139563,4,0.4,0.401098901098901,"t",35,42,0,0,0,7,1994-06-07,0,6,1994-05-31,6,80,0.650406504065041
1994,"1994-06-25","1994-06-25","94-1008",1994-04-26,3,NA,"C815",NA,"B751",NA,1994-04-23,0.343183440399714,2,0.3,1,0.558139563,4,0.4,0.401098901098901,"t",42,49,0,0,0,8,1994-06-14,0,7,1994-06-07,7,87,0.707317073170732
1994,"1994-06-25","1994-06-25","94-1008",1994-04-26,3,NA,"C815",NA,"B751",NA,1994-04-23,0.343183440399714,2,0.3,1,0.558139563,4,0.4,0.401098901098901,"t",49,56,0,0,0,9,1994-06-21,0,8,1994-06-14,8,94,0.764227642276423
1994,"1994-06-25","1994-06-25","94-1008",1994-04-26,3,NA,"C815",NA,"B751",NA,1994-04-23,0.343183440399714,2,0.3,1,0.558139563,4,0.4,0.401098901098901,"t",56,60,0,0,0,10,1994-06-25,0,9,1994-06-18,9,98,0.796747967479675
1993,"1993-07-10","1993-07-10","93-667",1993-05-11,3,NA,"SA",NA,"B753",NA,1993-05-08,0.318201284796574,2,0.3,1,0.706338942,4,0.5,0.503184713375796,"t",0,7,0,0,0,2,1993-05-18,0,1,1993-05-11,1,65,0.5078125
1993,"1993-07-10","1993-07-10","93-667",1993-05-11,3,NA,"SA",NA,"B753",NA,1993-05-08,0.318201284796574,2,0.3,1,0.706338942,4,0.5,0.503184713375796,"t",7,14,0,0,0,3,1993-05-25,0,2,1993-05-18,2,72,0.5625
1993,"1993-07-10","1993-07-10","93-667",1993-05-11,3,NA,"SA",NA,"B753",NA,1993-05-08,0.318201284796574,2,0.3,1,0.706338942,4,0.5,0.503184713375796,"t",14,21,0,0,0,4,1993-06-01,0,3,1993-05-25,3,79,0.6171875
1993,"1993-07-10","1993-07-10","93-667",1993-05-11,3,NA,"SA",NA,"B753",NA,1993-05-08,0.318201284796574,2,0.3,1,0.706338942,4,0.5,0.503184713375796,"t",21,28,0,0,0,5,1993-06-08,0,4,1993-06-01,4,86,0.671875
1993,"1993-07-10","1993-07-10","93-667",1993-05-11,3,NA,"SA",NA,"B753",NA,1993-05-08,0.318201284796574,2,0.3,1,0.706338942,4,0.5,0.503184713375796,"t",28,35,0,0,0,6,1993-06-15,0,5,1993-06-08,5,93,0.7265625
1993,"1993-07-10","1993-07-10","93-667",1993-05-11,3,NA,"SA",NA,"B753",NA,1993-05-08,0.318201284796574,2,0.3,1,0.706338942,4,0.5,0.503184713375796,"t",35,42,0,0,0,7,1993-06-22,0,6,1993-06-15,6,100,0.78125
1993,"1993-07-10","1993-07-10","93-667",1993-05-11,3,NA,"SA",NA,"B753",NA,1993-05-08,0.318201284796574,2,0.3,1,0.706338942,4,0.5,0.503184713375796,"t",42,49,0,0,0,8,1993-06-29,0,7,1993-06-22,7,107,0.8359375
1993,"1993-07-10","1993-07-10","93-667",1993-05-11,3,NA,"SA",NA,"B753",NA,1993-05-08,0.318201284796574,2,0.3,1,0.706338942,4,0.5,0.503184713375796,"t",49,56,0,0,0,9,1993-07-06,0,8,1993-06-29,8,114,0.890625
1993,"1993-07-10","1993-07-10","93-667",1993-05-11,3,NA,"SA",NA,"B753",NA,1993-05-08,0.318201284796574,2,0.3,1,0.706338942,4,0.5,0.503184713375796,"t",56,60,0,0,0,10,1993-07-10,0,9,1993-07-03,9,118,0.921875
1993,"1993-07-16","1993-07-06","93-713",1993-05-17,6,NA,"SA",NA,"B754",NA,1993-05-11,0.318415417558887,3,0.3,1,0.750323415,4,0.5,0.522292993630573,"t",0,7,0,0,0,2,1993-05-24,0,1,1993-05-17,1,71,0.5546875
1993,"1993-07-16","1993-07-06","93-713",1993-05-17,6,NA,"SA",NA,"B754",NA,1993-05-11,0.318415417558887,3,0.3,1,0.750323415,4,0.5,0.522292993630573,"t",7,14,0,0,0,3,1993-05-31,0,2,1993-05-24,2,78,0.609375
1993,"1993-07-16","1993-07-06","93-713",1993-05-17,6,NA,"SA",NA,"B754",NA,1993-05-11,0.318415417558887,3,0.3,1,0.750323415,4,0.5,0.522292993630573,"t",14,21,0,0,0,4,1993-06-07,0,3,1993-05-31,3,85,0.6640625
1993,"1993-07-16","1993-07-06","93-713",1993-05-17,6,NA,"SA",NA,"B754",NA,1993-05-11,0.318415417558887,3,0.3,1,0.750323415,4,0.5,0.522292993630573,"t",21,28,0,0,0,5,1993-06-14,0,4,1993-06-07,4,92,0.71875
1993,"1993-07-16","1993-07-06","93-713",1993-05-17,6,NA,"SA",NA,"B754",NA,1993-05-11,0.318415417558887,3,0.3,1,0.750323415,4,0.5,0.522292993630573,"t",28,35,0,0,0,6,1993-06-21,0,5,1993-06-14,5,99,0.7734375
1993,"1993-07-16","1993-07-06","93-713",1993-05-17,6,NA,"SA",NA,"B754",NA,1993-05-11,0.318415417558887,3,0.3,1,0.750323415,4,0.5,0.522292993630573,"t",35,42,0,0,0,7,1993-06-28,0,6,1993-06-21,6,106,0.828125
1993,"1993-07-16","1993-07-06","93-713",1993-05-17,6,NA,"SA",NA,"B754",NA,1993-05-11,0.318415417558887,3,0.3,1,0.750323415,4,0.5,0.522292993630573,"t",42,49,0,0,0,8,1993-07-05,0,7,1993-06-28,7,113,0.8828125
1993,"1993-07-16","1993-07-06","93-713",1993-05-17,6,NA,"SA",NA,"B754",NA,1993-05-11,0.318415417558887,3,0.3,1,0.750323415,4,0.5,0.522292993630573,"t",49,56,0,1,1,9,1993-07-12,0,8,1993-07-05,8,120,0.9375
1993,"1993-07-16","1993-07-06","93-713",1993-05-17,6,NA,"SA",NA,"B754",NA,1993-05-11,0.318415417558887,3,0.3,1,0.750323415,4,0.5,0.522292993630573,"t",56,60,1,NA,1,10,1993-07-16,1,1,1993-07-09,9,124,0.96875
1993,"1993-07-04","1993-07-04","93-600",1993-05-05,6,NA,"A896",NA,"B755",NA,1993-04-29,0.317558886509636,3,0.3,1,0.614489019,4,0.4,0.445859872611465,"t",0,7,0,0,0,2,1993-05-12,0,1,1993-05-05,1,59,0.4609375
1993,"1993-07-04","1993-07-04","93-600",1993-05-05,6,NA,"A896",NA,"B755",NA,1993-04-29,0.317558886509636,3,0.3,1,0.614489019,4,0.4,0.445859872611465,"t",7,14,0,0,0,3,1993-05-19,0,2,1993-05-12,2,66,0.515625
1993,"1993-07-04","1993-07-04","93-600",1993-05-05,6,NA,"A896",NA,"B755",NA,1993-04-29,0.317558886509636,3,0.3,1,0.614489019,4,0.4,0.445859872611465,"t",14,21,0,0,0,4,1993-05-26,0,3,1993-05-19,3,73,0.5703125
1993,"1993-07-04","1993-07-04","93-600",1993-05-05,6,NA,"A896",NA,"B755",NA,1993-04-29,0.317558886509636,3,0.3,1,0.614489019,4,0.4,0.445859872611465,"t",21,28,0,0,0,5,1993-06-02,0,4,1993-05-26,4,80,0.625
1993,"1993-07-04","1993-07-04","93-600",1993-05-05,6,NA,"A896",NA,"B755",NA,1993-04-29,0.317558886509636,3,0.3,1,0.614489019,4,0.4,0.445859872611465,"t",28,35,0,0,0,6,1993-06-09,0,5,1993-06-02,5,87,0.6796875
1993,"1993-07-04","1993-07-04","93-600",1993-05-05,6,NA,"A896",NA,"B755",NA,1993-04-29,0.317558886509636,3,0.3,1,0.614489019,4,0.4,0.445859872611465,"t",35,42,0,0,0,7,1993-06-16,0,6,1993-06-09,6,94,0.734375
1993,"1993-07-04","1993-07-04","93-600",1993-05-05,6,NA,"A896",NA,"B755",NA,1993-04-29,0.317558886509636,3,0.3,1,0.614489019,4,0.4,0.445859872611465,"t",42,49,0,0,0,8,1993-06-23,0,7,1993-06-16,7,101,0.7890625
1993,"1993-07-04","1993-07-04","93-600",1993-05-05,6,NA,"A896",NA,"B755",NA,1993-04-29,0.317558886509636,3,0.3,1,0.614489019,4,0.4,0.445859872611465,"t",49,56,0,0,0,9,1993-06-30,0,8,1993-06-23,8,108,0.84375
1993,"1993-07-04","1993-07-04","93-600",1993-05-05,6,NA,"A896",NA,"B755",NA,1993-04-29,0.317558886509636,3,0.3,1,0.614489019,4,0.4,0.445859872611465,"t",56,60,0,0,0,10,1993-07-04,0,9,1993-06-27,9,112,0.875
1997,"1997-06-09","1997-06-09","97-931",1997-04-10,12,NA,"G747",NA,"B755",NA,1997-03-29,0.419628836545325,5,0.4,3,0.756782949,4,0.5,0.46195652173913,"t",0,7,0,0,0,2,1997-04-17,0,1,1997-04-10,1,51,0.359154929577465
1997,"1997-06-09","1997-06-09","97-931",1997-04-10,12,NA,"G747",NA,"B755",NA,1997-03-29,0.419628836545325,5,0.4,3,0.756782949,4,0.5,0.46195652173913,"t",7,14,0,0,0,3,1997-04-24,0,2,1997-04-17,2,58,0.408450704225352
1997,"1997-06-09","1997-06-09","97-931",1997-04-10,12,NA,"G747",NA,"B755",NA,1997-03-29,0.419628836545325,5,0.4,3,0.756782949,4,0.5,0.46195652173913,"t",14,21,0,0,0,4,1997-05-01,0,3,1997-04-24,3,65,0.457746478873239
1997,"1997-06-09","1997-06-09","97-931",1997-04-10,12,NA,"G747",NA,"B755",NA,1997-03-29,0.419628836545325,5,0.4,3,0.756782949,4,0.5,0.46195652173913,"t",21,28,0,0,0,5,1997-05-08,0,4,1997-05-01,4,72,0.507042253521127
1997,"1997-06-09","1997-06-09","97-931",1997-04-10,12,NA,"G747",NA,"B755",NA,1997-03-29,0.419628836545325,5,0.4,3,0.756782949,4,0.5,0.46195652173913,"t",28,35,0,0,0,6,1997-05-15,0,5,1997-05-08,5,79,0.556338028169014
1997,"1997-06-09","1997-06-09","97-931",1997-04-10,12,NA,"G747",NA,"B755",NA,1997-03-29,0.419628836545325,5,0.4,3,0.756782949,4,0.5,0.46195652173913,"t",35,42,0,0,0,7,1997-05-22,0,6,1997-05-15,6,86,0.605633802816901
1997,"1997-06-09","1997-06-09","97-931",1997-04-10,12,NA,"G747",NA,"B755",NA,1997-03-29,0.419628836545325,5,0.4,3,0.756782949,4,0.5,0.46195652173913,"t",42,49,0,0,0,8,1997-05-29,0,7,1997-05-22,7,93,0.654929577464789
1997,"1997-06-09","1997-06-09","97-931",1997-04-10,12,NA,"G747",NA,"B755",NA,1997-03-29,0.419628836545325,5,0.4,3,0.756782949,4,0.5,0.46195652173913,"t",49,56,0,0,0,9,1997-06-05,0,8,1997-05-29,8,100,0.704225352112676
1997,"1997-06-09","1997-06-09","97-931",1997-04-10,12,NA,"G747",NA,"B755",NA,1997-03-29,0.419628836545325,5,0.4,3,0.756782949,4,0.5,0.46195652173913,"t",56,60,0,0,0,10,1997-06-09,0,9,1997-06-02,9,104,0.732394366197183
1996,"1996-05-07","1996-05-07","96-170",1996-03-08,6,5,"B183",NA,"B757",2,1996-03-02,0.391648822269807,3,0.4,3,0.370720178,3,0.3,0.325443786982249,"t",0,7,0,0,0,2,1996-03-15,0,1,1996-03-08,1,6,0.0504201680672269
1996,"1996-05-07","1996-05-07","96-170",1996-03-08,6,5,"B183",NA,"B757",2,1996-03-02,0.391648822269807,3,0.4,3,0.370720178,3,0.3,0.325443786982249,"t",7,14,0,0,0,3,1996-03-22,0,2,1996-03-15,2,13,0.109243697478992
1996,"1996-05-07","1996-05-07","96-170",1996-03-08,6,5,"B183",NA,"B757",2,1996-03-02,0.391648822269807,3,0.4,3,0.370720178,3,0.3,0.325443786982249,"t",14,21,0,0,0,4,1996-03-29,0,3,1996-03-22,3,20,0.168067226890756
1996,"1996-05-07","1996-05-07","96-170",1996-03-08,6,5,"B183",NA,"B757",2,1996-03-02,0.391648822269807,3,0.4,3,0.370720178,3,0.3,0.325443786982249,"t",21,28,0,0,0,5,1996-04-05,0,4,1996-03-29,4,27,0.226890756302521
1996,"1996-05-07","1996-05-07","96-170",1996-03-08,6,5,"B183",NA,"B757",2,1996-03-02,0.391648822269807,3,0.4,3,0.370720178,3,0.3,0.325443786982249,"t",28,35,0,0,0,6,1996-04-12,0,5,1996-04-05,5,34,0.285714285714286
1996,"1996-05-07","1996-05-07","96-170",1996-03-08,6,5,"B183",NA,"B757",2,1996-03-02,0.391648822269807,3,0.4,3,0.370720178,3,0.3,0.325443786982249,"t",35,42,0,0,0,7,1996-04-19,0,6,1996-04-12,6,41,0.34453781512605
1996,"1996-05-07","1996-05-07","96-170",1996-03-08,6,5,"B183",NA,"B757",2,1996-03-02,0.391648822269807,3,0.4,3,0.370720178,3,0.3,0.325443786982249,"t",42,49,0,0,0,8,1996-04-26,0,7,1996-04-19,7,48,0.403361344537815
1996,"1996-05-07","1996-05-07","96-170",1996-03-08,6,5,"B183",NA,"B757",2,1996-03-02,0.391648822269807,3,0.4,3,0.370720178,3,0.3,0.325443786982249,"t",49,56,0,0,0,9,1996-05-03,0,8,1996-04-26,8,55,0.46218487394958
1996,"1996-05-07","1996-05-07","96-170",1996-03-08,6,5,"B183",NA,"B757",2,1996-03-02,0.391648822269807,3,0.4,3,0.370720178,3,0.3,0.325443786982249,"t",56,60,0,0,0,10,1996-05-07,0,9,1996-04-30,9,59,0.495798319327731
1993,"1993-06-25","1993-06-25","93-534",1993-04-26,3,NA,"SA",NA,"B757",NA,1993-04-23,0.317130620985011,2,0.3,1,0.534928858,4,0.4,0.407643312101911,"t",0,7,0,0,0,2,1993-05-03,0,1,1993-04-26,1,50,0.390625
1993,"1993-06-25","1993-06-25","93-534",1993-04-26,3,NA,"SA",NA,"B757",NA,1993-04-23,0.317130620985011,2,0.3,1,0.534928858,4,0.4,0.407643312101911,"t",7,14,0,0,0,3,1993-05-10,0,2,1993-05-03,2,57,0.4453125
1993,"1993-06-25","1993-06-25","93-534",1993-04-26,3,NA,"SA",NA,"B757",NA,1993-04-23,0.317130620985011,2,0.3,1,0.534928858,4,0.4,0.407643312101911,"t",14,21,0,0,0,4,1993-05-17,0,3,1993-05-10,3,64,0.5
1993,"1993-06-25","1993-06-25","93-534",1993-04-26,3,NA,"SA",NA,"B757",NA,1993-04-23,0.317130620985011,2,0.3,1,0.534928858,4,0.4,0.407643312101911,"t",21,28,0,0,0,5,1993-05-24,0,4,1993-05-17,4,71,0.5546875
1993,"1993-06-25","1993-06-25","93-534",1993-04-26,3,NA,"SA",NA,"B757",NA,1993-04-23,0.317130620985011,2,0.3,1,0.534928858,4,0.4,0.407643312101911,"t",28,35,0,0,0,6,1993-05-31,0,5,1993-05-24,5,78,0.609375
1993,"1993-06-25","1993-06-25","93-534",1993-04-26,3,NA,"SA",NA,"B757",NA,1993-04-23,0.317130620985011,2,0.3,1,0.534928858,4,0.4,0.407643312101911,"t",35,42,0,0,0,7,1993-06-07,0,6,1993-05-31,6,85,0.6640625
1993,"1993-06-25","1993-06-25","93-534",1993-04-26,3,NA,"SA",NA,"B757",NA,1993-04-23,0.317130620985011,2,0.3,1,0.534928858,4,0.4,0.407643312101911,"t",42,49,0,0,0,8,1993-06-14,0,7,1993-06-07,7,92,0.71875
1993,"1993-06-25","1993-06-25","93-534",1993-04-26,3,NA,"SA",NA,"B757",NA,1993-04-23,0.317130620985011,2,0.3,1,0.534928858,4,0.4,0.407643312101911,"t",49,56,0,0,0,9,1993-06-21,0,8,1993-06-14,8,99,0.7734375
1993,"1993-06-25","1993-06-25","93-534",1993-04-26,3,NA,"SA",NA,"B757",NA,1993-04-23,0.317130620985011,2,0.3,1,0.534928858,4,0.4,0.407643312101911,"t",56,60,0,0,0,10,1993-06-25,0,9,1993-06-18,9,103,0.8046875
1993,"1993-07-16","1993-06-12","93-754",1993-05-17,0,4,"A385",NA,"B763",1,1993-05-17,0.318843683083512,1,0.3,1,0.79042691,4,0.5,0.54140127388535,"t",0,7,0,0,0,2,1993-05-24,0,1,1993-05-17,1,71,0.5546875
1993,"1993-07-16","1993-06-12","93-754",1993-05-17,0,4,"A385",NA,"B763",1,1993-05-17,0.318843683083512,1,0.3,1,0.79042691,4,0.5,0.54140127388535,"t",7,14,0,0,0,3,1993-05-31,0,2,1993-05-24,2,78,0.609375
1993,"1993-07-16","1993-06-12","93-754",1993-05-17,0,4,"A385",NA,"B763",1,1993-05-17,0.318843683083512,1,0.3,1,0.79042691,4,0.5,0.54140127388535,"t",14,21,0,0,0,4,1993-06-07,0,3,1993-05-31,3,85,0.6640625
1993,"1993-07-16","1993-06-12","93-754",1993-05-17,0,4,"A385",NA,"B763",1,1993-05-17,0.318843683083512,1,0.3,1,0.79042691,4,0.5,0.54140127388535,"t",21,28,0,1,1,5,1993-06-14,0,4,1993-06-07,4,92,0.71875
1993,"1993-07-16","1993-06-12","93-754",1993-05-17,0,4,"A385",NA,"B763",1,1993-05-17,0.318843683083512,1,0.3,1,0.79042691,4,0.5,0.54140127388535,"t",28,35,0,NA,0,6,1993-06-21,1,1,1993-06-14,5,99,0.7734375
1993,"1993-07-16","1993-06-12","93-754",1993-05-17,0,4,"A385",NA,"B763",1,1993-05-17,0.318843683083512,1,0.3,1,0.79042691,4,0.5,0.54140127388535,"t",35,42,0,NA,0,7,1993-06-28,1,2,1993-06-21,6,106,0.828125
1993,"1993-07-16","1993-06-12","93-754",1993-05-17,0,4,"A385",NA,"B763",1,1993-05-17,0.318843683083512,1,0.3,1,0.79042691,4,0.5,0.54140127388535,"t",42,49,0,NA,0,8,1993-07-05,1,3,1993-06-28,7,113,0.8828125
1993,"1993-07-16","1993-06-12","93-754",1993-05-17,0,4,"A385",NA,"B763",1,1993-05-17,0.318843683083512,1,0.3,1,0.79042691,4,0.5,0.54140127388535,"t",49,56,0,NA,0,9,1993-07-12,1,4,1993-07-05,8,120,0.9375
1993,"1993-07-16","1993-06-12","93-754",1993-05-17,0,4,"A385",NA,"B763",1,1993-05-17,0.318843683083512,1,0.3,1,0.79042691,4,0.5,0.54140127388535,"t",56,60,1,NA,1,10,1993-07-16,1,5,1993-07-09,9,124,0.96875
1994,"1994-06-28","1994-06-28","94-1052",1994-04-29,3,5,"A461",NA,"B764",1,1994-04-26,0.343397573162027,2,0.3,1,0.589351296,4,0.4,0.412087912087912,"t",0,7,0,0,0,2,1994-05-06,0,1,1994-04-29,1,48,0.390243902439024
1994,"1994-06-28","1994-06-28","94-1052",1994-04-29,3,5,"A461",NA,"B764",1,1994-04-26,0.343397573162027,2,0.3,1,0.589351296,4,0.4,0.412087912087912,"t",7,14,0,0,0,3,1994-05-13,0,2,1994-05-06,2,55,0.447154471544715
1994,"1994-06-28","1994-06-28","94-1052",1994-04-29,3,5,"A461",NA,"B764",1,1994-04-26,0.343397573162027,2,0.3,1,0.589351296,4,0.4,0.412087912087912,"t",14,21,0,0,0,4,1994-05-20,0,3,1994-05-13,3,62,0.504065040650406
1994,"1994-06-28","1994-06-28","94-1052",1994-04-29,3,5,"A461",NA,"B764",1,1994-04-26,0.343397573162027,2,0.3,1,0.589351296,4,0.4,0.412087912087912,"t",21,28,0,0,0,5,1994-05-27,0,4,1994-05-20,4,69,0.560975609756098
1994,"1994-06-28","1994-06-28","94-1052",1994-04-29,3,5,"A461",NA,"B764",1,1994-04-26,0.343397573162027,2,0.3,1,0.589351296,4,0.4,0.412087912087912,"t",28,35,0,0,0,6,1994-06-03,0,5,1994-05-27,5,76,0.617886178861789
1994,"1994-06-28","1994-06-28","94-1052",1994-04-29,3,5,"A461",NA,"B764",1,1994-04-26,0.343397573162027,2,0.3,1,0.589351296,4,0.4,0.412087912087912,"t",35,42,0,0,0,7,1994-06-10,0,6,1994-06-03,6,83,0.67479674796748
