SST,SST_2,WORKYEAR,NIDO,DATE,Time0,Time,Event,BroodReduction,HatchAsync,PROPORTIONALRANK
29.9019586,894.127128116114,1995,95-097,1995-07-06,9,10,1,1,6,0.173776656
25.750909802,663.1093556307396,1991,91-362,1991-04-29,1,2,0,0,0,0.436329573
26.262714446666667,689.7301701071541,1991,91-362,1991-05-06,2,3,0,0,0,0.436329573
26.79219812,717.8218801013314,1991,91-362,1991-05-13,3,4,0,0,0,0.436329573
26.968885971666666,727.3208105527591,1991,91-362,1991-05-20,4,5,0,0,0,0.436329573
26.968885971666666,727.3208105527591,1991,91-362,1991-05-27,5,6,0,0,0,0.436329573
27.216056892,740.7137527485808,1991,91-362,1991-06-03,6,7,0,0,0,0.436329573
27.820563008,773.9837260820981,1991,91-362,1991-06-10,7,8,0,0,0,0.436329573
28.653069895,820.9984144077554,1991,91-362,1991-06-17,8,9,0,0,0,0.436329573
29.56005563,873.7968888486947,1991,91-362,1991-06-21,9,10,0,0,0,0.436329573
24.948719336666667,622.4385965397653,1994,94-463,1994-04-21,1,2,0,0,4,0.443084449
25.859410106666665,668.709091064774,1994,94-463,1994-04-28,2,3,0,0,4,0.443084449
26.037363636666665,677.9443051480115,1994,94-463,1994-05-05,3,4,0,0,4,0.443084449
26.954669055,726.5541838645746,1994,94-463,1994-05-12,4,5,0,0,4,0.443084449
27.281545703333332,744.2827359630654,1994,94-463,1994-05-19,5,6,0,0,4,0.443084449
27.281545703333332,744.2827359630654,1994,94-463,1994-05-26,6,7,0,0,4,0.443084449
27.743624282,769.70868830078,1994,94-463,1994-06-02,7,8,0,0,4,0.443084449
28.255112832,798.351401149051,1994,94-463,1994-06-09,8,9,0,0,4,0.443084449
28.830603248,831.2036836435881,1994,94-463,1994-06-13,9,10,0,0,4,0.443084449
26.181156645999998,685.4529633223899,1998,98-323,1998-03-23,1,2,0,0,6,0.443986267
26.053721445,678.7964011336529,1998,98-323,1998-03-30,2,3,0,1,6,0.443986267
24.9790933,623.9551020901048,1998,98-323,1998-04-06,3,4,1,0,6,0.443986267
25.159192514,632.9849679565136,1998,98-323,1998-04-13,4,5,1,0,6,0.443986267
25.159192514,632.9849679565136,1998,98-323,1998-04-20,5,6,1,0,6,0.443986267
25.322377566,641.2228055950601,1998,98-323,1998-04-27,6,7,1,0,6,0.443986267
25.322377566,641.2228055950601,1998,98-323,1998-05-04,7,8,1,0,6,0.443986267
26.055889215,678.9093627843533,1998,98-323,1998-05-11,8,9,1,0,6,0.443986267
26.315223455,692.4909854865822,1998,98-323,1998-05-15,9,10,1,1,6,0.443986267
25.023232626666665,626.162171088275,1997,97-728,1997-03-15,1,2,0,0,4,0.659883738
25.88830728,670.204453823701,1997,97-728,1997-03-22,2,3,0,0,4,0.659883738
25.88830728,670.204453823701,1997,97-728,1997-03-29,3,4,0,0,4,0.659883738
25.88830728,670.204453823701,1997,97-728,1997-04-05,4,5,0,0,4,0.659883738
25.88830728,670.204453823701,1997,97-728,1997-04-12,5,6,0,0,4,0.659883738
25.88830728,670.204453823701,1997,97-728,1997-04-19,6,7,0,0,4,0.659883738
25.88830728,670.204453823701,1997,97-728,1997-04-26,7,8,0,0,4,0.659883738
26.142726823333334,683.4421657594322,1997,97-728,1997-05-03,8,9,0,0,4,0.659883738
28.1033140375,789.7962598903445,1997,97-728,1997-05-07,9,10,0,0,4,0.659883738
26.954669055,726.5541838645746,1994,94-745,1994-05-07,1,2,0,0,9,0.539167702
27.281545703333332,744.2827359630654,1994,94-745,1994-05-14,2,3,0,0,9,0.539167702
27.281545703333332,744.2827359630654,1994,94-745,1994-05-21,3,4,0,0,9,0.539167702
27.743624282,769.70868830078,1994,94-745,1994-05-28,4,5,0,0,9,0.539167702
28.255112832,798.351401149051,1994,94-745,1994-06-04,5,6,0,0,9,0.539167702
28.830603248,831.2036836435881,1994,94-745,1994-06-11,6,7,0,0,9,0.539167702
29.193456246,852.2578875871164,1994,94-745,1994-06-18,7,8,0,0,9,0.539167702
29.7169744075,883.09856793601,1994,94-745,1994-06-25,8,9,0,0,9,0.539167702
29.7169744075,883.09856793601,1994,94-745,1994-06-29,9,10,0,0,9,0.539167702
25.451700448333334,647.7890557116913,1996,96-328,1996-04-08,1,2,0,0,3,0.595041335
25.451700448333334,647.7890557116913,1996,96-328,1996-04-15,2,3,0,0,3,0.595041335
25.92250583,671.9763085063839,1996,96-328,1996-04-22,3,4,0,0,3,0.595041335
27.241154251666668,742.080484963097,1996,96-328,1996-04-29,4,5,0,0,3,0.595041335
29.064321754,844.7347990200377,1996,96-328,1996-05-06,5,6,0,0,3,0.595041335
29.064321754,844.7347990200377,1996,96-328,1996-05-13,6,7,0,0,3,0.595041335
29.064321754,844.7347990200377,1996,96-328,1996-05-20,7,8,0,0,3,0.595041335
29.064321754,844.7347990200377,1996,96-328,1996-05-27,8,9,0,0,3,0.595041335
29.064321754,844.7347990200377,1996,96-328,1996-05-31,9,10,0,0,3,0.595041335
27.281545703333332,744.2827359630654,1994,94-1151,1994-05-19,1,2,0,0,6,0.755813956
27.281545703333332,744.2827359630654,1994,94-1151,1994-05-26,2,3,0,0,6,0.755813956
27.743624282,769.70868830078,1994,94-1151,1994-06-02,3,4,0,0,6,0.755813956
28.255112832,798.351401149051,1994,94-1151,1994-06-09,4,5,0,0,6,0.755813956
28.830603248,831.2036836435881,1994,94-1151,1994-06-16,5,6,0,0,6,0.755813956
29.193456246,852.2578875871164,1994,94-1151,1994-06-23,6,7,0,0,6,0.755813956
29.7169744075,883.09856793601,1994,94-1151,1994-06-30,7,8,0,0,6,0.755813956
29.7169744075,883.09856793601,1994,94-1151,1994-07-07,8,9,0,0,6,0.755813956
30.7752054375,947.1132697203295,1994,94-1151,1994-07-11,9,10,0,0,6,0.755813956
26.037363636666665,677.9443051480115,1994,94-227,1994-04-30,1,2,0,0,3,0.522643805
26.954669055,726.5541838645746,1994,94-227,1994-05-07,2,3,0,0,3,0.522643805
27.281545703333332,744.2827359630654,1994,94-227,1994-05-14,3,4,0,0,3,0.522643805
27.281545703333332,744.2827359630654,1994,94-227,1994-05-21,4,5,0,0,3,0.522643805
27.743624282,769.70868830078,1994,94-227,1994-05-28,5,6,0,0,3,0.522643805
28.255112832,798.351401149051,1994,94-227,1994-06-04,6,7,0,0,3,0.522643805
28.830603248,831.2036836435881,1994,94-227,1994-06-11,7,8,0,0,3,0.522643805
29.193456246,852.2578875871164,1994,94-227,1994-06-18,8,9,0,0,3,0.522643805
29.193456246,852.2578875871164,1994,94-227,1994-06-22,9,10,0,0,3,0.522643805
24.9721982175,623.6106838141102,2000,00-122,2000-03-19,1,2,0,0,6,0.6948905
24.9721982175,623.6106838141102,2000,00-122,2000-03-26,2,3,0,0,6,0.6948905
24.9721982175,623.6106838141102,2000,00-122,2000-04-02,3,4,0,0,6,0.6948905
24.9721982175,623.6106838141102,2000,00-122,2000-04-09,4,5,0,0,6,0.6948905
24.396249440000002,595.1769867387004,2000,00-122,2000-04-16,5,6,0,0,6,0.6948905
26.596318483333334,707.3641568668984,2000,00-122,2000-04-23,6,7,0,0,6,0.6948905
27.388159983999998,750.1113073091788,2000,00-122,2000-04-30,7,8,0,0,6,0.6948905
28.056933034,787.1914912743605,2000,00-122,2000-05-07,8,9,0,0,6,0.6948905
28.056933034,787.1914912743605,2000,00-122,2000-05-11,9,10,0,0,6,0.6948905
26.19600163333333,686.2305015736026,2005,05-318,2005-05-26,1,2,0,0,3,0.2576318
27.60962832,762.291575968546,2005,05-318,2005-06-02,2,3,0,0,3,0.2576318
27.89664095,778.2225762932168,2005,05-318,2005-06-09,3,4,0,0,3,0.2576318
27.89664095,778.2225762932168,2005,05-318,2005-06-16,4,5,0,0,3,0.2576318
27.89664095,778.2225762932168,2005,05-318,2005-06-23,5,6,0,0,3,0.2576318
27.926948418000002,779.9144479416328,2005,05-318,2005-06-30,6,7,0,0,3,0.2576318
27.926948418000002,779.9144479416328,2005,05-318,2005-07-07,7,8,0,0,3,0.2576318
27.926948418000002,779.9144479416328,2005,05-318,2005-07-14,8,9,0,1,3,0.2576318
27.926948418000002,779.9144479416328,2005,05-318,2005-07-18,9,10,1,1,3,0.2576318
24.160865674,583.7474301170715,1997,97-708,1997-03-07,1,2,0,0,8,0.466569781
25.023232626666665,626.162171088275,1997,97-708,1997-03-14,2,3,0,0,8,0.466569781
25.88830728,670.204453823701,1997,97-708,1997-03-21,3,4,0,0,8,0.466569781
25.88830728,670.204453823701,1997,97-708,1997-03-28,4,5,0,0,8,0.466569781
25.88830728,670.204453823701,1997,97-708,1997-04-04,5,6,0,0,8,0.466569781
25.88830728,670.204453823701,1997,97-708,1997-04-11,6,7,0,0,8,0.466569781
25.88830728,670.204453823701,1997,97-708,1997-04-18,7,8,0,0,8,0.466569781
25.88830728,670.204453823701,1997,97-708,1997-04-25,8,9,0,0,8,0.466569781
25.88830728,670.204453823701,1997,97-708,1997-04-29,9,10,0,0,8,0.466569781
24.975085036666666,623.7548725887312,1993,93-226,1993-04-12,1,2,0,1,3,0.317593783
24.975085036666666,623.7548725887312,1993,93-226,1993-04-19,2,3,1,0,3,0.317593783
26.1051899125,681.4809403676917,1993,93-226,1993-04-26,3,4,1,0,3,0.317593783
26.1051899125,681.4809403676917,1993,93-226,1993-05-03,4,5,1,0,3,0.317593783
26.1051899125,681.4809403676917,1993,93-226,1993-05-10,5,6,1,0,3,0.317593783
26.1051899125,681.4809403676917,1993,93-226,1993-05-17,6,7,1,0,3,0.317593783
26.1051899125,681.4809403676917,1993,93-226,1993-05-24,7,8,1,0,3,0.317593783
27.255860834,742.8819498023752,1993,93-226,1993-05-31,8,9,1,0,3,0.317593783
27.8123753575,773.5282230264731,1993,93-226,1993-06-04,9,10,1,1,3,0.317593783
29.592964921666667,875.7435728549939,1997,97-116.1,1997-06-13,1,2,0,1,9,0.936531007
29.592964921666667,875.7435728549939,1997,97-116.1,1997-06-20,2,3,1,0,9,0.936531007
31.2091790475,974.0128568189131,1997,97-116.1,1997-06-27,3,4,1,1,9,0.936531007
25.859410106666665,668.709091064774,1994,94-418,1994-04-27,1,2,0,0,3,0.492044061
26.037363636666665,677.9443051480115,1994,94-418,1994-05-04,2,3,0,0,3,0.492044061
26.954669055,726.5541838645746,1994,94-418,1994-05-11,3,4,0,1,3,0.492044061
27.281545703333332,744.2827359630654,1994,94-418,1994-05-18,4,5,1,0,3,0.492044061
27.281545703333332,744.2827359630654,1994,94-418,1994-05-25,5,6,1,0,3,0.492044061
27.743624282,769.70868830078,1994,94-418,1994-06-01,6,7,1,0,3,0.492044061
28.255112832,798.351401149051,1994,94-418,1994-06-08,7,8,1,0,3,0.492044061
28.830603248,831.2036836435881,1994,94-418,1994-06-15,8,9,1,0,3,0.492044061
29.193456246,852.2578875871164,1994,94-418,1994-06-19,9,10,1,1,3,0.492044061
25.798662336666666,665.5709783613431,2007,07-405,2007-03-20,1,2,0,0,3,0.453373
25.798662336666666,665.5709783613431,2007,07-405,2007-03-27,2,3,0,0,3,0.453373
25.798662336666666,665.5709783613431,2007,07-405,2007-04-03,3,4,0,0,3,0.453373
25.798662336666666,665.5709783613431,2007,07-405,2007-04-10,4,5,0,0,3,0.453373
25.88440299,670.002318148721,2007,07-405,2007-04-17,5,6,0,0,3,0.453373
25.88440299,670.002318148721,2007,07-405,2007-04-24,6,7,0,0,3,0.453373
25.88440299,670.002318148721,2007,07-405,2007-05-01,7,8,0,0,3,0.453373
26.711822559999998,713.5214644769248,2007,07-405,2007-05-08,8,9,0,0,3,0.453373
26.711822559999998,713.5214644769248,2007,07-405,2007-05-12,9,10,0,0,3,0.453373
24.82936641,616.4974363220363,1994,94-415,1994-04-06,1,2,0,0,3,0.368421048
24.948719336666667,622.4385965397653,1994,94-415,1994-04-13,2,3,0,0,3,0.368421048
24.948719336666667,622.4385965397653,1994,94-415,1994-04-20,3,4,0,0,3,0.368421048
25.859410106666665,668.709091064774,1994,94-415,1994-04-27,4,5,0,0,3,0.368421048
26.037363636666665,677.9443051480115,1994,94-415,1994-05-04,5,6,0,0,3,0.368421048
26.954669055,726.5541838645746,1994,94-415,1994-05-11,6,7,0,0,3,0.368421048
27.281545703333332,744.2827359630654,1994,94-415,1994-05-18,7,8,0,0,3,0.368421048
27.281545703333332,744.2827359630654,1994,94-415,1994-05-25,8,9,0,0,3,0.368421048
27.743624282,769.70868830078,1994,94-415,1994-05-29,9,10,0,0,3,0.368421048
27.185131164285714,739.0313564194183,1995,95-447,1995-05-23,1,2,0,0,3,0.344416559
28.060672292,787.4013294790165,1995,95-447,1995-05-30,2,3,0,0,3,0.344416559
28.060672292,787.4013294790165,1995,95-447,1995-06-06,3,4,0,0,3,0.344416559
28.509101362000003,812.7688604687904,1995,95-447,1995-06-13,4,5,0,0,3,0.344416559
28.749597215,826.5393400247358,1995,95-447,1995-06-20,5,6,0,1,3,0.344416559
28.749597215,826.5393400247358,1995,95-447,1995-06-23,6,7,1,1,3,0.344416559
25.386776336666667,644.4884127679386,1996,96-157,1996-03-20,1,2,0,0,5,0.471664697
25.386776336666667,644.4884127679386,1996,96-157,1996-03-27,2,3,0,0,5,0.471664697
25.451700448333334,647.7890557116913,1996,96-157,1996-04-03,3,4,0,0,5,0.471664697
25.451700448333334,647.7890557116913,1996,96-157,1996-04-10,4,5,0,0,5,0.471664697
25.451700448333334,647.7890557116913,1996,96-157,1996-04-17,5,6,0,0,5,0.471664697
25.92250583,671.9763085063839,1996,96-157,1996-04-24,6,7,0,0,5,0.471664697
27.241154251666668,742.080484963097,1996,96-157,1996-05-01,7,8,0,0,5,0.471664697
29.064321754,844.7347990200377,1996,96-157,1996-05-08,8,9,0,0,5,0.471664697
29.064321754,844.7347990200377,1996,96-157,1996-05-12,9,10,0,0,5,0.471664697
25.371892761999998,643.7329423264279,1994,94-336,1994-03-22,1,2,0,0,3,0.211750299
24.82936641,616.4974363220363,1994,94-336,1994-03-29,2,3,0,0,3,0.211750299
24.82936641,616.4974363220363,1994,94-336,1994-04-05,3,4,0,0,3,0.211750299
24.948719336666667,622.4385965397653,1994,94-336,1994-04-12,4,5,0,0,3,0.211750299
24.948719336666667,622.4385965397653,1994,94-336,1994-04-19,5,6,0,0,3,0.211750299
25.859410106666665,668.709091064774,1994,94-336,1994-04-26,6,7,0,0,3,0.211750299
26.037363636666665,677.9443051480115,1994,94-336,1994-05-03,7,8,0,0,3,0.211750299
26.954669055,726.5541838645746,1994,94-336,1994-05-10,8,9,0,0,3,0.211750299
27.281545703333332,744.2827359630654,1994,94-336,1994-05-14,9,10,0,0,3,0.211750299
28.830603248,831.2036836435881,1994,94-1503,1994-06-11,1,2,0,0,3,0.89351284500000006
28.830603248,831.2036836435881,1994,94-1503,1994-06-16,2,3,0,1,3,0.89351284500000006
27.185131164285714,739.0313564194183,1995,95-400,1995-05-21,1,2,0,0,3,0.261606008
28.060672292,787.4013294790165,1995,95-400,1995-05-28,2,3,0,0,3,0.261606008
28.060672292,787.4013294790165,1995,95-400,1995-06-04,3,4,0,0,3,0.261606008
28.509101362000003,812.7688604687904,1995,95-400,1995-06-11,4,5,0,0,3,0.261606008
28.749597215,826.5393400247358,1995,95-400,1995-06-18,5,6,0,0,3,0.261606008
28.749597215,826.5393400247358,1995,95-400,1995-06-25,6,7,0,0,3,0.261606008
29.9019586,894.127128116114,1995,95-400,1995-07-02,7,8,0,0,3,0.261606008
30.9476716,957.7583774614466,1995,95-400,1995-07-09,8,9,0,0,3,0.261606008
30.9476716,957.7583774614466,1995,95-400,1995-07-13,9,10,0,0,3,0.261606008
30.07364729,904.4242613233243,2002,02-924,2002-05-20,1,2,0,1,6,0.7924737
30.07364729,904.4242613233243,2002,02-924,2002-05-27,2,3,1,0,6,0.7924737
30.07364729,904.4242613233243,2002,02-924,2002-06-03,3,4,1,0,6,0.7924737
30.07364729,904.4242613233243,2002,02-924,2002-06-10,4,5,1,0,6,0.7924737
30.07364729,904.4242613233243,2002,02-924,2002-06-17,5,6,1,0,6,0.7924737
30.07364729,904.4242613233243,2002,02-924,2002-06-24,6,7,1,0,6,0.7924737
30.385235114285713,923.2625129504215,2002,02-924,2002-07-01,7,8,1,0,6,0.7924737
30.558085365,933.7965811746272,2002,02-924,2002-07-08,8,9,1,0,6,0.7924737
30.558085365,933.7965811746272,2002,02-924,2002-07-12,9,10,1,1,6,0.7924737
24.948719336666667,622.4385965397653,1994,94-890,1994-04-16,1,2,0,0,3,0.422276616
25.859410106666665,668.709091064774,1994,94-890,1994-04-23,2,3,0,0,3,0.422276616
26.037363636666665,677.9443051480115,1994,94-890,1994-04-30,3,4,0,0,3,0.422276616
26.954669055,726.5541838645746,1994,94-890,1994-05-07,4,5,0,0,3,0.422276616
27.281545703333332,744.2827359630654,1994,94-890,1994-05-14,5,6,0,0,3,0.422276616
27.281545703333332,744.2827359630654,1994,94-890,1994-05-21,6,7,0,0,3,0.422276616
27.743624282,769.70868830078,1994,94-890,1994-05-28,7,8,0,0,3,0.422276616
28.255112832,798.351401149051,1994,94-890,1994-06-04,8,9,0,0,3,0.422276616
28.255112832,798.351401149051,1994,94-890,1994-06-08,9,10,0,0,3,0.422276616
24.975085036666666,623.7548725887312,1993,93-191,1993-04-15,1,2,0,0,3,0.358344108
24.975085036666666,623.7548725887312,1993,93-191,1993-04-22,2,3,0,0,3,0.358344108
26.1051899125,681.4809403676917,1993,93-191,1993-04-29,3,4,0,0,3,0.358344108
26.1051899125,681.4809403676917,1993,93-191,1993-05-06,4,5,0,0,3,0.358344108
26.1051899125,681.4809403676917,1993,93-191,1993-05-13,5,6,0,0,3,0.358344108
26.1051899125,681.4809403676917,1993,93-191,1993-05-20,6,7,0,0,3,0.358344108
26.1051899125,681.4809403676917,1993,93-191,1993-05-27,7,8,0,0,3,0.358344108
27.255860834,742.8819498023752,1993,93-191,1993-06-03,8,9,0,0,3,0.358344108
27.8123753575,773.5282230264731,1993,93-191,1993-06-07,9,10,0,0,3,0.358344108
24.314092284,591.1750835948684,1999,99-385,1999-03-06,1,2,0,0,5,0.585034
24.314092284,591.1750835948684,1999,99-385,1999-03-13,2,3,0,0,5,0.585034
24.314092284,591.1750835948684,1999,99-385,1999-03-20,3,4,0,1,5,0.585034
24.314092284,591.1750835948684,1999,99-385,1999-03-21,4,5,1,1,5,0.585034
25.386776336666667,644.4884127679386,1996,96-240,1996-03-24,1,2,0,0,3,0.528335273
25.386776336666667,644.4884127679386,1996,96-240,1996-03-31,2,3,0,0,3,0.528335273
25.451700448333334,647.7890557116913,1996,96-240,1996-04-07,3,4,0,0,3,0.528335273
25.451700448333334,647.7890557116913,1996,96-240,1996-04-14,4,5,0,0,3,0.528335273
25.451700448333334,647.7890557116913,1996,96-240,1996-04-21,5,6,0,0,3,0.528335273
25.92250583,671.9763085063839,1996,96-240,1996-04-28,6,7,0,0,3,0.528335273
27.241154251666668,742.080484963097,1996,96-240,1996-05-05,7,8,0,0,3,0.528335273
29.064321754,844.7347990200377,1996,96-240,1996-05-12,8,9,0,0,3,0.528335273
29.064321754,844.7347990200377,1996,96-240,1996-05-16,9,10,0,0,3,0.528335273
25.371892761999998,643.7329423264279,1994,94-335,1994-03-25,1,2,0,0,1,0.282741725
24.82936641,616.4974363220363,1994,94-335,1994-04-01,2,3,0,0,1,0.282741725
24.82936641,616.4974363220363,1994,94-335,1994-04-08,3,4,0,1,1,0.282741725
24.948719336666667,622.4385965397653,1994,94-335,1994-04-15,4,5,1,0,1,0.282741725
24.948719336666667,622.4385965397653,1994,94-335,1994-04-22,5,6,1,0,1,0.282741725
25.859410106666665,668.709091064774,1994,94-335,1994-04-29,6,7,1,0,1,0.282741725
26.037363636666665,677.9443051480115,1994,94-335,1994-05-06,7,8,1,0,1,0.282741725
26.954669055,726.5541838645746,1994,94-335,1994-05-13,8,9,1,0,1,0.282741725
27.281545703333332,744.2827359630654,1994,94-335,1994-05-17,9,10,1,1,1,0.282741725
25.55781065,653.2016852212535,1995,95-404,1995-04-15,1,2,0,0,3,0.047051445
25.55781065,653.2016852212535,1995,95-404,1995-04-22,2,3,0,0,3,0.047051445
25.066418002,628.3253114509896,1995,95-404,1995-04-29,3,4,0,0,3,0.047051445
25.959053318,673.8724491667667,1995,95-404,1995-05-06,4,5,0,0,3,0.047051445
26.014233394,676.7403390775048,1995,95-404,1995-05-13,5,6,0,0,3,0.047051445
26.014233394,676.7403390775048,1995,95-404,1995-05-20,6,7,0,0,3,0.047051445
27.185131164285714,739.0313564194183,1995,95-404,1995-05-27,7,8,0,0,3,0.047051445
28.060672292,787.4013294790165,1995,95-404,1995-06-03,8,9,0,0,3,0.047051445
28.060672292,787.4013294790165,1995,95-404,1995-06-07,9,10,0,0,3,0.047051445
26.280898505,690.6856262301112,2001,01-383,2001-02-26,1,2,0,0,3,0.2753226
25.283767545,639.2689012695953,2001,01-383,2001-03-05,2,3,0,0,3,0.2753226
25.283767545,639.2689012695953,2001,01-383,2001-03-12,3,4,0,0,3,0.2753226
23.3440436625,544.9443745167064,2001,01-383,2001-03-19,4,5,0,0,3,0.2753226
23.3167854275,543.6724826720764,2001,01-383,2001-03-26,5,6,0,0,3,0.2753226
24.176576722500002,584.5068620189289,2001,01-383,2001-04-02,6,7,0,0,3,0.2753226
24.176576722500002,584.5068620189289,2001,01-383,2001-04-09,7,8,0,0,3,0.2753226
26.29386626166667,691.3674029864127,2001,01-383,2001-04-16,8,9,0,0,3,0.2753226
26.29386626166667,691.3674029864127,2001,01-383,2001-04-20,9,10,0,0,3,0.2753226
26.181156645999998,685.4529633223899,1998,98-192,1998-03-13,1,2,0,1,3,0.333333343
26.181156645999998,685.4529633223899,1998,98-192,1998-03-20,2,3,1,0,3,0.333333343
26.053721445,678.7964011336529,1998,98-192,1998-03-27,3,4,1,0,3,0.333333343
24.9790933,623.9551020901048,1998,98-192,1998-04-03,4,5,1,0,3,0.333333343
25.159192514,632.9849679565136,1998,98-192,1998-04-10,5,6,1,0,3,0.333333343
25.159192514,632.9849679565136,1998,98-192,1998-04-17,6,7,1,0,3,0.333333343
25.159192514,632.9849679565136,1998,98-192,1998-04-22,7,8,1,1,3,0.333333343
24.9790933,623.9551020901048,1998,98-141,1998-04-06,1,2,0,0,9,0.514776647
25.159192514,632.9849679565136,1998,98-141,1998-04-13,2,3,0,0,9,0.514776647
25.159192514,632.9849679565136,1998,98-141,1998-04-20,3,4,0,0,9,0.514776647
25.322377566,641.2228055950601,1998,98-141,1998-04-27,4,5,0,0,9,0.514776647
25.322377566,641.2228055950601,1998,98-141,1998-05-04,5,6,0,0,9,0.514776647
26.055889215,678.9093627843533,1998,98-141,1998-05-11,6,7,0,0,9,0.514776647
26.315223455,692.4909854865822,1998,98-141,1998-05-18,7,8,0,0,9,0.514776647
27.878897106666667,777.232903884107,1998,98-141,1998-05-25,8,9,0,0,9,0.514776647
27.878897106666667,777.232903884107,1998,98-141,1998-05-29,9,10,0,0,9,0.514776647
26.1051899125,681.4809403676917,1993,93-188,1993-04-25,1,2,0,0,4,0.427554995
26.1051899125,681.4809403676917,1993,93-188,1993-05-02,2,3,0,0,4,0.427554995
26.1051899125,681.4809403676917,1993,93-188,1993-05-09,3,4,0,0,4,0.427554995
26.1051899125,681.4809403676917,1993,93-188,1993-05-16,4,5,0,0,4,0.427554995
26.1051899125,681.4809403676917,1993,93-188,1993-05-23,5,6,0,0,4,0.427554995
27.255860834,742.8819498023752,1993,93-188,1993-05-30,6,7,0,0,4,0.427554995
27.8123753575,773.5282230264731,1993,93-188,1993-06-06,7,8,0,0,4,0.427554995
28.781996604,828.4033285126675,1993,93-188,1993-06-13,8,9,0,0,4,0.427554995
28.781996604,828.4033285126675,1993,93-188,1993-06-17,9,10,0,0,4,0.427554995
26.1051899125,681.4809403676917,1993,93-714,1993-05-24,1,2,0,0,6,0.750323415
27.255860834,742.8819498023752,1993,93-714,1993-05-31,2,3,0,1,6,0.750323415
